id,chr,start,end,strand
BGIOSGA002451-PA,1,2158558,2159361,-
BGIOSGA002450-PA,1,2169616,2169732,-
BGIOSGA002450-PA,1,2170360,2170436,-
BGIOSGA002450-PA,1,2170514,2170572,-
BGIOSGA002450-PA,1,2170896,2170969,-
BGIOSGA002450-PA,1,2171060,2171110,-
BGIOSGA002450-PA,1,2172115,2172182,-
BGIOSGA002450-PA,1,2173378,2173462,-
BGIOSGA002450-PA,1,2173565,2173813,-
BGIOSGA002712-PA,1,2188414,2190255,+
BGIOSGA002712-PA,1,2190622,2190751,+
BGIOSGA002712-PA,1,2190919,2191604,+
BGIOSGA002717-PA,1,2220913,2222317,+
BGIOSGA002717-PA,1,2222389,2223077,+
BGIOSGA002441-PA,1,2312419,2313356,-
BGIOSGA002441-PA,1,2313528,2313782,-
BGIOSGA002441-PA,1,2313902,2313934,-
BGIOSGA002441-PA,1,2314739,2315464,-
BGIOSGA002441-PA,1,2315791,2316408,-
BGIOSGA002441-PA,1,2316991,2317663,-
BGIOSGA002438-PA,1,2327161,2327258,-
BGIOSGA002438-PA,1,2328080,2328826,-
BGIOSGA002438-PA,1,2330399,2331209,-
BGIOSGA002726-PA,1,2347767,2348445,+
BGIOSGA002726-PA,1,2349630,2349675,+
BGIOSGA002726-PA,1,2350243,2351005,+
BGIOSGA002726-PA,1,2360193,2360945,+
BGIOSGA002726-PA,1,2362766,2362924,+
BGIOSGA002726-PA,1,2363013,2363283,+
BGIOSGA002726-PA,1,2363761,2363839,+
BGIOSGA002726-PA,1,2363916,2364054,+
BGIOSGA002726-PA,1,2364165,2364223,+
BGIOSGA002726-PA,1,2364402,2364696,+
BGIOSGA002726-PA,1,2364781,2365260,+
BGIOSGA002728-PA,1,2380257,2380937,+
BGIOSGA002436-PA,1,2382597,2383464,-
BGIOSGA002436-PA,1,2383554,2383924,-
BGIOSGA002733-PA,1,2422177,2422936,+
BGIOSGA002733-PA,1,2424223,2424258,+
BGIOSGA002733-PA,1,2424457,2425687,+
BGIOSGA002733-PA,1,2426609,2426816,+
BGIOSGA002433-PA,1,2432263,2432444,-
BGIOSGA002433-PA,1,2432905,2433033,-
BGIOSGA002433-PA,1,2433098,2433131,-
BGIOSGA002433-PA,1,2433240,2433472,-
BGIOSGA002433-PA,1,2433702,2433763,-
BGIOSGA002433-PA,1,2433896,2433953,-
BGIOSGA002433-PA,1,2434105,2434171,-
BGIOSGA002433-PA,1,2434277,2434324,-
BGIOSGA002431-PA,1,2453368,2454208,-
BGIOSGA002431-PA,1,2454314,2455485,-
BGIOSGA002744-PA,1,2533044,2534546,+
BGIOSGA002745-PA,1,2541510,2541597,+
BGIOSGA002745-PA,1,2541697,2542767,+
BGIOSGA002745-PA,1,2542870,2543014,+
BGIOSGA002745-PA,1,2543690,2543761,+
BGIOSGA002745-PA,1,2544304,2544372,+
BGIOSGA002745-PA,1,2545155,2545223,+
BGIOSGA002745-PA,1,2545304,2545381,+
BGIOSGA002745-PA,1,2545834,2546042,+
BGIOSGA002745-PA,1,2546395,2546510,+
BGIOSGA002747-PA,1,2569001,2569951,+
BGIOSGA002748-PA,1,2602979,2604088,+
BGIOSGA002427-PA,1,2616396,2616521,-
BGIOSGA002427-PA,1,2616604,2616759,-
BGIOSGA002427-PA,1,2616844,2616942,-
BGIOSGA002427-PA,1,2617032,2617106,-
BGIOSGA002427-PA,1,2617207,2617275,-
BGIOSGA002427-PA,1,2617990,2618188,-
BGIOSGA002427-PA,1,2621651,2621756,-
BGIOSGA002427-PA,1,2622607,2623078,-
BGIOSGA002424-PA,1,2651877,2652108,-
BGIOSGA002424-PA,1,2652192,2652388,-
BGIOSGA002424-PA,1,2652480,2652728,-
BGIOSGA002424-PA,1,2652820,2652949,-
BGIOSGA002424-PA,1,2653246,2653337,-
BGIOSGA002424-PA,1,2653508,2653628,-
BGIOSGA002424-PA,1,2653713,2653801,-
BGIOSGA002424-PA,1,2653920,2654042,-
BGIOSGA002424-PA,1,2654150,2654277,-
BGIOSGA002424-PA,1,2654810,2654918,-
BGIOSGA002424-PA,1,2655472,2655771,-
BGIOSGA002753-PA,1,2662716,2663114,+
BGIOSGA002753-PA,1,2663164,2663814,+
BGIOSGA002421-PA,1,2686660,2687101,-
BGIOSGA002421-PA,1,2687648,2688090,-
BGIOSGA002759-PA,1,2743343,2743531,+
BGIOSGA002759-PA,1,2743633,2743707,+
BGIOSGA002759-PA,1,2743823,2743879,+
BGIOSGA002759-PA,1,2744988,2745557,+
BGIOSGA002759-PA,1,2746463,2746474,+
BGIOSGA002417-PA,1,2785756,2786221,-
BGIOSGA002417-PA,1,2786306,2787367,-
BGIOSGA002417-PA,1,2787533,2787900,-
BGIOSGA002410-PA,1,2834760,2834791,-
BGIOSGA002410-PA,1,2834878,2835501,-
BGIOSGA002410-PA,1,2835631,2835921,-
BGIOSGA002410-PA,1,2836155,2836207,-
BGIOSGA002410-PA,1,2837315,2837787,-
BGIOSGA002410-PA,1,2837909,2838251,-
BGIOSGA002410-PA,1,2838612,2838730,-
BGIOSGA002410-PA,1,2838900,2839331,-
BGIOSGA002410-PA,1,2839476,2839566,-
BGIOSGA002410-PA,1,2839653,2839762,-
BGIOSGA002410-PA,1,2840499,2840693,-
BGIOSGA002410-PA,1,2841399,2841440,-
BGIOSGA002410-PA,1,2841963,2842087,-
BGIOSGA002410-PA,1,2842652,2842722,-
BGIOSGA002410-PA,1,2842849,2842949,-
BGIOSGA002762-PA,1,2851469,2851513,+
BGIOSGA002762-PA,1,2851618,2851751,+
BGIOSGA002762-PA,1,2852333,2852414,+
BGIOSGA002762-PA,1,2852491,2852576,+
BGIOSGA002762-PA,1,2853509,2853761,+
BGIOSGA002408-PA,1,2882749,2882989,-
BGIOSGA002408-PA,1,2884535,2885102,-
BGIOSGA002408-PA,1,2885648,2885732,-
BGIOSGA002768-PA,1,2904352,2904684,+
BGIOSGA002774-PA,1,2973115,2973125,+
BGIOSGA002774-PA,1,2973227,2973809,+
BGIOSGA002774-PA,1,2974764,2974883,+
BGIOSGA002774-PA,1,2975358,2975578,+
BGIOSGA002774-PA,1,2975698,2975827,+
BGIOSGA002774-PA,1,2975973,2976035,+
BGIOSGA002774-PA,1,2976131,2976208,+
BGIOSGA002774-PA,1,2976310,2976401,+
BGIOSGA002774-PA,1,2976511,2976573,+
BGIOSGA002774-PA,1,2976661,2976811,+
BGIOSGA002774-PA,1,2976922,2977020,+
BGIOSGA002404-PA,1,2988461,2988694,-
BGIOSGA002404-PA,1,2988792,2989007,-
BGIOSGA002404-PA,1,2989112,2989390,-
BGIOSGA002404-PA,1,2989848,2990366,-
BGIOSGA002403-PA,1,2991081,2991218,-
BGIOSGA002403-PA,1,2991928,2992124,-
BGIOSGA002403-PA,1,2992225,2992350,-
BGIOSGA002403-PA,1,2992891,2993134,-
BGIOSGA002402-PA,1,2995964,2996196,-
BGIOSGA002402-PA,1,2996302,2996524,-
BGIOSGA002402-PA,1,2996629,2996680,-
BGIOSGA002402-PA,1,2997008,2997267,-
BGIOSGA002401-PA,1,2998318,2998448,-
BGIOSGA002401-PA,1,2998549,2998674,-
BGIOSGA002401-PA,1,2999227,2999377,-
BGIOSGA002401-PA,1,3001242,3001444,-
BGIOSGA002401-PA,1,3001529,3001720,-
BGIOSGA002401-PA,1,3002526,3002802,-
BGIOSGA002400-PA,1,3004550,3004783,-
BGIOSGA002400-PA,1,3004890,3005102,-
BGIOSGA002400-PA,1,3005228,3005392,-
BGIOSGA002400-PA,1,3005636,3005914,-
BGIOSGA002400-PA,1,3006028,3006218,-
BGIOSGA002400-PA,1,3006342,3006488,-
BGIOSGA002400-PA,1,3006802,3006901,-
BGIOSGA002398-PA,1,3018022,3018351,-
BGIOSGA002398-PA,1,3018466,3018573,-
BGIOSGA002398-PA,1,3018677,3018760,-
BGIOSGA002398-PA,1,3018852,3018911,-
BGIOSGA002398-PA,1,3019012,3019111,-
BGIOSGA002398-PA,1,3019195,3019597,-
BGIOSGA002398-PA,1,3019868,3020165,-
BGIOSGA002398-PA,1,3021210,3021395,-
BGIOSGA002777-PA,1,3032269,3032343,+
BGIOSGA002777-PA,1,3033168,3034256,+
BGIOSGA002777-PA,1,3034764,3036001,+
BGIOSGA002777-PA,1,3036082,3036222,+
BGIOSGA002777-PA,1,3037488,3038259,+
BGIOSGA002777-PA,1,3038509,3038703,+
BGIOSGA002777-PA,1,3038907,3039526,+
BGIOSGA002777-PA,1,3039840,3039891,+
BGIOSGA002777-PA,1,3039993,3040632,+
BGIOSGA002777-PA,1,3041810,3042018,+
BGIOSGA002777-PA,1,3042104,3042633,+
BGIOSGA002777-PA,1,3042944,3043010,+
BGIOSGA002777-PA,1,3043095,3043172,+
BGIOSGA002777-PA,1,3043859,3043927,+
BGIOSGA002777-PA,1,3044013,3044087,+
BGIOSGA002396-PA,1,3046845,3046901,-
BGIOSGA002396-PA,1,3046992,3047039,-
BGIOSGA002396-PA,1,3047520,3047684,-
BGIOSGA002396-PA,1,3047773,3047846,-
BGIOSGA002396-PA,1,3049294,3049546,-
BGIOSGA002396-PA,1,3049627,3049697,-
BGIOSGA002396-PA,1,3050329,3050493,-
BGIOSGA002396-PA,1,3050891,3050920,-
BGIOSGA002396-PA,1,3051318,3051398,-
BGIOSGA002396-PA,1,3051500,3051725,-
BGIOSGA002395-PA,1,3063369,3063601,-
BGIOSGA002395-PA,1,3064050,3064086,-
BGIOSGA002778-PA,1,3068006,3068341,+
BGIOSGA002779-PA,1,3069268,3069510,+
BGIOSGA002779-PA,1,3070342,3070415,+
BGIOSGA002779-PA,1,3070501,3070633,+
BGIOSGA002779-PA,1,3070718,3070799,+
BGIOSGA002779-PA,1,3071098,3071207,+
BGIOSGA002779-PA,1,3071286,3071378,+
BGIOSGA002779-PA,1,3071482,3071532,+
BGIOSGA002779-PA,1,3071641,3071728,+
BGIOSGA002779-PA,1,3073219,3073758,+
BGIOSGA002779-PA,1,3073833,3073945,+
BGIOSGA002779-PA,1,3074065,3074232,+
BGIOSGA002780-PA,1,3091630,3092640,+
BGIOSGA002780-PA,1,3094209,3094229,+
BGIOSGA002782-PA,1,3105947,3106357,+
BGIOSGA002782-PA,1,3107448,3108017,+
BGIOSGA002392-PA,1,3110594,3110717,-
BGIOSGA002392-PA,1,3111592,3111669,-
BGIOSGA002392-PA,1,3114032,3114143,-
BGIOSGA002392-PA,1,3115247,3116334,-
BGIOSGA002392-PA,1,3116711,3118222,-
BGIOSGA002392-PA,1,3122288,3122708,-
BGIOSGA002392-PA,1,3122863,3123331,-
BGIOSGA002391-PA,1,3148738,3151707,-
BGIOSGA002387-PA,1,3175166,3175234,-
BGIOSGA002387-PA,1,3175321,3176075,-
BGIOSGA002387-PA,1,3178265,3178304,-
BGIOSGA002387-PA,1,3178520,3178588,-
BGIOSGA002792-PA,1,3221258,3221375,+
BGIOSGA002792-PA,1,3221865,3221909,+
BGIOSGA002792-PA,1,3222387,3222618,+
BGIOSGA002792-PA,1,3222739,3222818,+
BGIOSGA002792-PA,1,3222914,3223067,+
BGIOSGA002792-PA,1,3223152,3223230,+
BGIOSGA002792-PA,1,3223863,3224420,+
BGIOSGA002795-PA,1,3241033,3241398,+
BGIOSGA002795-PA,1,3241800,3241910,+
BGIOSGA002795-PA,1,3241999,3242073,+
BGIOSGA002795-PA,1,3242283,3242343,+
BGIOSGA002795-PA,1,3242574,3242647,+
BGIOSGA002795-PA,1,3242725,3242829,+
BGIOSGA002795-PA,1,3243196,3243303,+
BGIOSGA002795-PA,1,3243402,3243505,+
BGIOSGA002795-PA,1,3243664,3243813,+
BGIOSGA002795-PA,1,3243888,3244011,+
BGIOSGA002795-PA,1,3244162,3244263,+
BGIOSGA002800-PA,1,3270771,3270888,+
BGIOSGA002800-PA,1,3271381,3271425,+
BGIOSGA002800-PA,1,3271897,3272128,+
BGIOSGA002800-PA,1,3272253,3272332,+
BGIOSGA002800-PA,1,3272428,3272581,+
BGIOSGA002800-PA,1,3272666,3272744,+
BGIOSGA002800-PA,1,3272911,3272995,+
BGIOSGA002800-PA,1,3273145,3273191,+
BGIOSGA002800-PA,1,3273323,3273493,+
BGIOSGA002801-PA,1,3276712,3276775,+
BGIOSGA002801-PA,1,3276981,3278524,+
BGIOSGA002803-PA,1,3282954,3283415,+
BGIOSGA002803-PA,1,3286008,3286402,+
BGIOSGA002803-PA,1,3287647,3287770,+
BGIOSGA002803-PA,1,3287930,3287965,+
BGIOSGA002804-PA,1,3289134,3290160,+
BGIOSGA002804-PA,1,3290350,3291018,+
BGIOSGA002804-PA,1,3291995,3292419,+
BGIOSGA002805-PA,1,3302968,3305194,+
BGIOSGA002805-PA,1,3305866,3306239,+
BGIOSGA002805-PA,1,3306978,3307338,+
BGIOSGA002805-PA,1,3307442,3307511,+
BGIOSGA002805-PA,1,3307665,3307752,+
BGIOSGA002805-PA,1,3307969,3308241,+
BGIOSGA002380-PA,1,3310690,3311151,-
BGIOSGA002807-PA,1,3314142,3316908,+
BGIOSGA002807-PA,1,3317060,3317448,+
BGIOSGA002808-PA,1,3326096,3326725,+
BGIOSGA002808-PA,1,3326890,3328816,+
BGIOSGA002808-PA,1,3328960,3329366,+
BGIOSGA002377-PA,1,3331202,3331663,-
BGIOSGA002809-PA,1,3343341,3343790,+
BGIOSGA002376-PA,1,3345031,3345204,-
BGIOSGA002376-PA,1,3345522,3345681,-
BGIOSGA002376-PA,1,3346721,3346806,-
BGIOSGA002376-PA,1,3346938,3349562,-
BGIOSGA002372-PA,1,3384572,3384712,-
BGIOSGA002372-PA,1,3384787,3385035,-
BGIOSGA002815-PA,1,3403961,3404575,+
BGIOSGA002815-PA,1,3404685,3404786,+
BGIOSGA002369-PA,1,3439436,3440302,-
BGIOSGA002369-PA,1,3440349,3440465,-
BGIOSGA002368-PA,1,3446001,3447023,-
BGIOSGA002366-PA,1,3459963,3460320,-
BGIOSGA002366-PA,1,3460406,3460476,-
BGIOSGA002366-PA,1,3461884,3461977,-
BGIOSGA002366-PA,1,3462078,3462145,-
BGIOSGA002366-PA,1,3462257,3462323,-
BGIOSGA002366-PA,1,3462406,3462536,-
BGIOSGA002366-PA,1,3462668,3462775,-
BGIOSGA002366-PA,1,3463152,3463217,-
BGIOSGA002366-PA,1,3463565,3463631,-
BGIOSGA002366-PA,1,3464313,3464419,-
BGIOSGA002366-PA,1,3465461,3465581,-
BGIOSGA002366-PA,1,3465734,3465807,-
BGIOSGA002366-PA,1,3466522,3466618,-
BGIOSGA002366-PA,1,3467131,3467183,-
BGIOSGA002366-PA,1,3467783,3467878,-
BGIOSGA002366-PA,1,3467991,3468200,-
BGIOSGA002366-PA,1,3468666,3468818,-
BGIOSGA002365-PA,1,3476377,3476800,-
BGIOSGA002365-PA,1,3477115,3477204,-
BGIOSGA002365-PA,1,3477286,3477482,-
BGIOSGA002365-PA,1,3477612,3477707,-
BGIOSGA002365-PA,1,3477817,3477856,-
BGIOSGA002365-PA,1,3478574,3478701,-
BGIOSGA002364-PA,1,3483899,3483952,-
BGIOSGA002364-PA,1,3484046,3484105,-
BGIOSGA002364-PA,1,3484235,3484356,-
BGIOSGA002364-PA,1,3484464,3484589,-
BGIOSGA002364-PA,1,3484685,3484783,-
BGIOSGA002364-PA,1,3484967,3485177,-
BGIOSGA002364-PA,1,3485292,3485447,-
BGIOSGA002822-PA,1,3491820,3492135,+
BGIOSGA002822-PA,1,3492889,3494063,+
BGIOSGA002822-PA,1,3495105,3495470,+
BGIOSGA002823-PA,1,3497928,3499160,+
BGIOSGA002826-PA,1,3508519,3509379,+
BGIOSGA002829-PA,1,3518216,3518294,+
BGIOSGA002829-PA,1,3519018,3519240,+
BGIOSGA002829-PA,1,3519707,3519860,+
BGIOSGA002829-PA,1,3520006,3520108,+
BGIOSGA002829-PA,1,3520307,3520491,+
BGIOSGA002829-PA,1,3520725,3520804,+
BGIOSGA002829-PA,1,3521186,3521336,+
BGIOSGA002829-PA,1,3521768,3521849,+
BGIOSGA002829-PA,1,3521974,3522032,+
BGIOSGA002829-PA,1,3522132,3522437,+
BGIOSGA002829-PA,1,3522578,3522742,+
BGIOSGA002353-PA,1,3546976,3547031,-
BGIOSGA002353-PA,1,3547143,3547254,-
BGIOSGA002353-PA,1,3547359,3547466,-
BGIOSGA002353-PA,1,3547545,3547640,-
BGIOSGA002353-PA,1,3547676,3547742,-
BGIOSGA002353-PA,1,3547870,3547937,-
BGIOSGA002353-PA,1,3548097,3548144,-
BGIOSGA002353-PA,1,3548799,3548870,-
BGIOSGA002353-PA,1,3549658,3549726,-
BGIOSGA002353-PA,1,3550023,3550364,-
BGIOSGA002352-PA,1,3577485,3577505,-
BGIOSGA002352-PA,1,3578430,3578483,-
BGIOSGA002352-PA,1,3579480,3579600,-
BGIOSGA002352-PA,1,3581089,3581311,-
BGIOSGA002352-PA,1,3581416,3581448,-
BGIOSGA002352-PA,1,3581537,3581699,-
BGIOSGA002350-PA,1,3588817,3589095,-
BGIOSGA002350-PA,1,3589168,3589698,-
BGIOSGA002348-PA,1,3597965,3598090,-
BGIOSGA002348-PA,1,3598214,3598360,-
BGIOSGA002348-PA,1,3598447,3598545,-
BGIOSGA002348-PA,1,3598627,3599033,-
BGIOSGA002348-PA,1,3599414,3600055,-
BGIOSGA002348-PA,1,3600139,3600184,-
BGIOSGA002347-PA,1,3606089,3606217,-
BGIOSGA002347-PA,1,3606300,3606392,-
BGIOSGA002347-PA,1,3606503,3606674,-
BGIOSGA002347-PA,1,3606762,3606838,-
BGIOSGA002347-PA,1,3606935,3607094,-
BGIOSGA002347-PA,1,3607187,3607296,-
BGIOSGA002347-PA,1,3607804,3607863,-
BGIOSGA002347-PA,1,3607965,3608038,-
BGIOSGA002347-PA,1,3608168,3608291,-
BGIOSGA002347-PA,1,3609215,3609292,-
BGIOSGA002347-PA,1,3609589,3609695,-
BGIOSGA002347-PA,1,3610996,3611097,-
BGIOSGA002347-PA,1,3611224,3611239,-
BGIOSGA002832-PA,1,3613249,3613497,+
BGIOSGA002346-PA,1,3614532,3614665,-
BGIOSGA002346-PA,1,3614777,3614924,-
BGIOSGA002833-PA,1,3619029,3619316,+
BGIOSGA002833-PA,1,3619714,3620202,+
BGIOSGA002345-PA,1,3625938,3626108,-
BGIOSGA002345-PA,1,3626195,3626383,-
BGIOSGA002345-PA,1,3626473,3626590,-
BGIOSGA002345-PA,1,3626834,3627484,-
BGIOSGA002345-PA,1,3627582,3627745,-
BGIOSGA002345-PA,1,3628554,3629054,-
BGIOSGA002834-PA,1,3636447,3637594,+
BGIOSGA002834-PA,1,3638020,3638752,+
BGIOSGA002834-PA,1,3638833,3639483,+
BGIOSGA002835-PA,1,3643954,3646998,+
BGIOSGA002836-PA,1,3650932,3652231,+
BGIOSGA002836-PA,1,3652339,3654239,+
BGIOSGA002344-PA,1,3657887,3658348,-
BGIOSGA002837-PA,1,3664111,3665587,+
BGIOSGA002837-PA,1,3668018,3669462,+
BGIOSGA002343-PA,1,3673083,3673277,-
BGIOSGA002343-PA,1,3673359,3673558,-
BGIOSGA002343-PA,1,3673650,3674340,-
BGIOSGA002342-PA,1,3684368,3684904,-
BGIOSGA002840-PA,1,3686615,3689626,+
BGIOSGA002844-PA,1,3748336,3748460,+
BGIOSGA002844-PA,1,3749430,3750288,+
BGIOSGA002844-PA,1,3751061,3751211,+
BGIOSGA002844-PA,1,3751297,3751375,+
BGIOSGA002844-PA,1,3752401,3752509,+
BGIOSGA002329-PA,1,3754312,3754729,-
BGIOSGA002329-PA,1,3755025,3755275,-
BGIOSGA002329-PA,1,3755407,3755496,-
BGIOSGA002329-PA,1,3755648,3755746,-
BGIOSGA002329-PA,1,3755827,3755940,-
BGIOSGA002329-PA,1,3756037,3756142,-
BGIOSGA002329-PA,1,3756248,3756327,-
BGIOSGA002329-PA,1,3756500,3756760,-
BGIOSGA002329-PA,1,3756858,3757094,-
BGIOSGA002329-PA,1,3757203,3757493,-
BGIOSGA002328-PA,1,3758079,3758171,-
BGIOSGA002328-PA,1,3758254,3758321,-
BGIOSGA002328-PA,1,3758410,3758458,-
BGIOSGA002328-PA,1,3758556,3758638,-
BGIOSGA002328-PA,1,3758740,3758863,-
BGIOSGA002328-PA,1,3759229,3759326,-
BGIOSGA002328-PA,1,3759395,3759474,-
BGIOSGA002328-PA,1,3759552,3759622,-
BGIOSGA002328-PA,1,3759712,3759793,-
BGIOSGA002328-PA,1,3759998,3760077,-
BGIOSGA002328-PA,1,3760205,3760256,-
BGIOSGA002328-PA,1,3760683,3760798,-
BGIOSGA002846-PA,1,3781747,3781788,+
BGIOSGA002846-PA,1,3782375,3783187,+
BGIOSGA002325-PA,1,3787450,3787539,-
BGIOSGA002325-PA,1,3787650,3787836,-
BGIOSGA002325-PA,1,3788028,3788129,-
BGIOSGA002325-PA,1,3788229,3788296,-
BGIOSGA002325-PA,1,3788966,3789165,-
BGIOSGA002325-PA,1,3789243,3789585,-
BGIOSGA002325-PA,1,3789827,3789883,-
BGIOSGA002325-PA,1,3790001,3790717,-
BGIOSGA002325-PA,1,3790795,3790997,-
BGIOSGA002325-PA,1,3791161,3791287,-
BGIOSGA002323-PA,1,3811636,3812970,-
BGIOSGA002319-PA,1,3847373,3847426,-
BGIOSGA002319-PA,1,3847877,3848137,-
BGIOSGA002318-PA,1,3857583,3857697,-
BGIOSGA002318-PA,1,3857823,3857890,-
BGIOSGA002318-PA,1,3857994,3858218,-
BGIOSGA002318-PA,1,3858301,3858436,-
BGIOSGA002318-PA,1,3858537,3858739,-
BGIOSGA002318-PA,1,3858859,3858972,-
BGIOSGA002318-PA,1,3859064,3859138,-
BGIOSGA002318-PA,1,3859257,3859415,-
BGIOSGA002318-PA,1,3859501,3859671,-
BGIOSGA002318-PA,1,3859859,3859906,-
BGIOSGA002318-PA,1,3859998,3860348,-
BGIOSGA002318-PA,1,3860431,3860544,-
BGIOSGA002318-PA,1,3860944,3861120,-
BGIOSGA002317-PA,1,3864027,3864044,-
BGIOSGA002317-PA,1,3864210,3867248,-
BGIOSGA002316-PA,1,3879029,3879154,-
BGIOSGA002316-PA,1,3879278,3879550,-
BGIOSGA002316-PA,1,3879632,3879793,-
BGIOSGA002316-PA,1,3880048,3880180,-
BGIOSGA002316-PA,1,3880313,3880380,-
BGIOSGA002316-PA,1,3880624,3880808,-
BGIOSGA002316-PA,1,3881417,3881540,-
BGIOSGA002315-PA,1,3888786,3888842,-
BGIOSGA002315-PA,1,3889145,3889296,-
BGIOSGA002315-PA,1,3889380,3889486,-
BGIOSGA002315-PA,1,3889577,3890735,-
BGIOSGA002315-PA,1,3890877,3890902,-
BGIOSGA002315-PA,1,3891017,3891121,-
BGIOSGA002315-PA,1,3891191,3891305,-
BGIOSGA002315-PA,1,3891680,3891717,-
BGIOSGA002315-PA,1,3891824,3891983,-
BGIOSGA002315-PA,1,3892089,3892290,-
BGIOSGA002315-PA,1,3892979,3893063,-
BGIOSGA002315-PA,1,3893543,3893597,-
BGIOSGA002315-PA,1,3893964,3894059,-
BGIOSGA002315-PA,1,3894541,3894674,-
BGIOSGA002315-PA,1,3894765,3894777,-
BGIOSGA002315-PA,1,3895049,3895153,-
BGIOSGA002315-PA,1,3895669,3895855,-
BGIOSGA002313-PA,1,3900020,3900096,-
BGIOSGA002313-PA,1,3900271,3900640,-
BGIOSGA002313-PA,1,3901003,3901300,-
BGIOSGA002313-PA,1,3901425,3902479,-
BGIOSGA002313-PA,1,3902568,3903212,-
BGIOSGA002312-PA,1,3906132,3907324,-
BGIOSGA002312-PA,1,3907870,3907975,-
BGIOSGA002311-PA,1,3911746,3913424,-
BGIOSGA002311-PA,1,3913593,3913695,-
BGIOSGA002310-PA,1,3921924,3922061,-
BGIOSGA002310-PA,1,3922181,3922303,-
BGIOSGA002310-PA,1,3923063,3923176,-
BGIOSGA002310-PA,1,3923601,3923637,-
BGIOSGA002310-PA,1,3923807,3923860,-
BGIOSGA002310-PA,1,3924829,3924866,-
BGIOSGA002855-PA,1,3937425,3937914,+
BGIOSGA002855-PA,1,3938112,3938188,+
BGIOSGA002855-PA,1,3938885,3939053,+
BGIOSGA002855-PA,1,3939419,3939507,+
BGIOSGA002855-PA,1,3939635,3939799,+
BGIOSGA002855-PA,1,3939875,3939952,+
BGIOSGA002855-PA,1,3940121,3940224,+
BGIOSGA002855-PA,1,3940351,3940456,+
BGIOSGA002857-PA,1,3947990,3948230,+
BGIOSGA002857-PA,1,3949128,3949195,+
BGIOSGA002857-PA,1,3949282,3949370,+
BGIOSGA002857-PA,1,3949607,3949769,+
BGIOSGA002857-PA,1,3949846,3950135,+
BGIOSGA002857-PA,1,3950231,3950435,+
BGIOSGA002857-PA,1,3950518,3950675,+
BGIOSGA002857-PA,1,3951091,3951337,+
BGIOSGA002307-PA,1,3956777,3957305,-
BGIOSGA002307-PA,1,3957516,3957715,-
BGIOSGA002307-PA,1,3957973,3957975,-
BGIOSGA002858-PA,1,3968916,3969202,+
BGIOSGA002858-PA,1,3969311,3969824,+
BGIOSGA002306-PA,1,3998952,3999371,-
BGIOSGA002306-PA,1,3999454,3999711,-
BGIOSGA002305-PA,1,4007501,4007863,-
BGIOSGA002305-PA,1,4007999,4008120,-
BGIOSGA002305-PA,1,4009155,4009302,-
BGIOSGA002305-PA,1,4009412,4010050,-
BGIOSGA002305-PA,1,4010712,4011008,-
BGIOSGA002305-PA,1,4011111,4011965,-
BGIOSGA002305-PA,1,4012922,4013104,-
BGIOSGA002305-PA,1,4013601,4013678,-
BGIOSGA002305-PA,1,4014322,4014534,-
BGIOSGA002305-PA,1,4014635,4014723,-
BGIOSGA002305-PA,1,4014917,4015005,-
BGIOSGA002305-PA,1,4015322,4015452,-
BGIOSGA002305-PA,1,4015541,4015709,-
BGIOSGA002305-PA,1,4015816,4015888,-
BGIOSGA002305-PA,1,4016086,4016167,-
BGIOSGA002305-PA,1,4016238,4016369,-
BGIOSGA002305-PA,1,4017306,4017381,-
BGIOSGA002305-PA,1,4017528,4017628,-
BGIOSGA002305-PA,1,4018009,4018199,-
BGIOSGA002305-PA,1,4018301,4018475,-
BGIOSGA002305-PA,1,4019167,4019417,-
BGIOSGA002305-PA,1,4019892,4020168,-
BGIOSGA002305-PA,1,4020749,4020832,-
BGIOSGA002305-PA,1,4021061,4021771,-
BGIOSGA002302-PA,1,4065828,4066940,-
BGIOSGA002302-PA,1,4067796,4069037,-
BGIOSGA002860-PA,1,4076875,4076966,+
BGIOSGA002860-PA,1,4077502,4077607,+
BGIOSGA002860-PA,1,4077694,4077757,+
BGIOSGA002860-PA,1,4078081,4078141,+
BGIOSGA002860-PA,1,4078193,4078320,+
BGIOSGA002860-PA,1,4078412,4078561,+
BGIOSGA002860-PA,1,4078713,4078967,+
BGIOSGA002860-PA,1,4079236,4079441,+
BGIOSGA002860-PA,1,4079644,4079871,+
BGIOSGA002860-PA,1,4080336,4080434,+
BGIOSGA002861-PA,1,4088319,4091199,+
BGIOSGA002861-PA,1,4091320,4091792,+
BGIOSGA002863-PA,1,4113658,4113939,+
BGIOSGA002863-PA,1,4114537,4114689,+
BGIOSGA002863-PA,1,4115655,4115769,+
BGIOSGA002863-PA,1,4115873,4116534,+
BGIOSGA002863-PA,1,4116658,4116774,+
BGIOSGA002863-PA,1,4117752,4117807,+
BGIOSGA002863-PA,1,4119799,4120169,+
BGIOSGA002863-PA,1,4121069,4121125,+
BGIOSGA002863-PA,1,4121608,4123031,+
BGIOSGA002863-PA,1,4124177,4124305,+
BGIOSGA002298-PA,1,4138033,4138159,-
BGIOSGA002298-PA,1,4138223,4138273,-
BGIOSGA002298-PA,1,4138368,4138447,-
BGIOSGA002298-PA,1,4138599,4138769,-
BGIOSGA002298-PA,1,4139010,4139111,-
BGIOSGA002298-PA,1,4139266,4139418,-
